Unnamed: 0,cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units
472762,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,2022-12-31,31737000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472769,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,2021-12-31,15029,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,security
472772,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,2022-12-31,36549,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,security
472779,5272,"American International Group, Inc.",EquitySecuritiesFvNiCurrentAndNoncurrent,2021-12-31,739000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472782,5272,"American International Group, Inc.",EquitySecuritiesFvNiCurrentAndNoncurrent,2022-12-31,575000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472793,5272,"American International Group, Inc.",FairValueLiabilityRecurringBasisStillHeldUnrealizedGainLossOci,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472801,5272,"American International Group, Inc.",FairValueLiabilityRecurringBasisStillHeldUnrealizedGainLossOci,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472809,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472816,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472823,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,2021-12-31,281000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472831,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,2022-12-31,687000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472839,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,2021-12-31,824000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472847,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,2022-12-31,1117000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472855,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,2021-12-31,-1011000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472863,5272,"American International Group, Inc.",FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,2022-12-31,-463000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472867,5272,"American International Group, Inc.",FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,2019-12-31,438000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472870,5272,"American International Group, Inc.",FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,2020-12-31,814000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472877,5272,"American International Group, Inc.",FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,2021-12-31,629000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472882,5272,"American International Group, Inc.",FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,2022-12-31,38351000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472899,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,2021-12-31,46048000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472902,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,2022-12-31,49605000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472909,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,2021-12-31,46677000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472912,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,2022-12-31,50321000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472917,5272,"American International Group, Inc.",IncreaseDecreaseInEquitySecuritiesFvNi,2020-12-31,200000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472922,5272,"American International Group, Inc.",IncreaseDecreaseInEquitySecuritiesFvNi,2021-12-31,-237000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472930,5272,"American International Group, Inc.",IncreaseDecreaseInEquitySecuritiesFvNi,2022-12-31,-53000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472936,5272,"American International Group, Inc.",InvestmentsFairValueDisclosure,2021-12-31,7017000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472939,5272,"American International Group, Inc.",InvestmentsFairValueDisclosure,2022-12-31,5060000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472942,5272,"American International Group, Inc.",NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,2020-12-31,-5977000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472947,5272,"American International Group, Inc.",NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,2021-12-31,9359000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472955,5272,"American International Group, Inc.",NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,2022-12-31,10248000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472959,5272,"American International Group, Inc.",NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,2020-12-31,108000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472964,5272,"American International Group, Inc.",NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,2021-12-31,22000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472971,5272,"American International Group, Inc.",NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,2022-12-31,133000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472977,5272,"American International Group, Inc.",NotesReceivableRelatedParties,2021-11-01,8300000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472981,5272,"American International Group, Inc.",OtherCommitment,2021-12-31,7300000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472984,5272,"American International Group, Inc.",OtherCommitment,2022-12-31,6600000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472991,5272,"American International Group, Inc.",OtherInvestmentsAndSecuritiesAtCost,2021-12-31,1990000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472994,5272,"American International Group, Inc.",OtherInvestmentsAndSecuritiesAtCost,2022-12-31,1991000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472999,5272,"American International Group, Inc.",OtherNonrecurringExpense,2020-12-31,65000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473004,5272,"American International Group, Inc.",OtherNonrecurringExpense,2021-12-31,68000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473012,5272,"American International Group, Inc.",OtherNonrecurringExpense,2022-12-31,37000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473016,5272,"American International Group, Inc.",OtherOperatingIncomeExpenseNet,2020-12-31,49000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473021,5272,"American International Group, Inc.",OtherOperatingIncomeExpenseNet,2021-12-31,-24000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473029,5272,"American International Group, Inc.",OtherOperatingIncomeExpenseNet,2022-12-31,-29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473033,5272,"American International Group, Inc.",PaymentsForProceedsFromShortTermInvestments,2020-12-31,4925000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473036,5272,"American International Group, Inc.",PaymentsForProceedsFromShortTermInvestments,2021-12-31,-5088000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473041,5272,"American International Group, Inc.",PaymentsForProceedsFromShortTermInvestments,2022-12-31,-595000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473046,5272,"American International Group, Inc.",PaymentsToAcquireMortgageNotesReceivable,2020-12-31,5990000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473049,5272,"American International Group, Inc.",PaymentsToAcquireMortgageNotesReceivable,2021-12-31,9013000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473054,5272,"American International Group, Inc.",PaymentsToAcquireMortgageNotesReceivable,2022-12-31,14364000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473059,5272,"American International Group, Inc.",PreferredStockLiquidationPreferenceValue,2021-12-31,500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473062,5272,"American International Group, Inc.",PreferredStockLiquidationPreferenceValue,2022-12-31,500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473067,5272,"American International Group, Inc.",ProceedsFromSaleAndCollectionOfMortgageNotesReceivable,2020-12-31,7805000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473070,5272,"American International Group, Inc.",ProceedsFromSaleAndCollectionOfMortgageNotesReceivable,2021-12-31,8267000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473075,5272,"American International Group, Inc.",ProceedsFromSaleAndCollectionOfMortgageNotesReceivable,2022-12-31,9435000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473080,5272,"American International Group, Inc.",RealEstateInvestmentPropertyAccumulatedDepreciation,2021-12-31,778000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473083,5272,"American International Group, Inc.",RealEstateInvestmentPropertyAccumulatedDepreciation,2022-12-31,786000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473090,5272,"American International Group, Inc.",RealEstateInvestmentPropertyNet,2021-12-31,2727000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473093,5272,"American International Group, Inc.",RealEstateInvestmentPropertyNet,2022-12-31,2153000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473100,5272,"American International Group, Inc.",SecuritiesForReverseRepurchaseAgreements,2021-12-31,1900000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473105,5272,"American International Group, Inc.",SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,2021-12-31,259000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473108,5272,"American International Group, Inc.",SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,2022-12-31,2968000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473113,5272,"American International Group, Inc.",StockIssuedDuringPeriodSharesTreasuryStockReissued,2020-12-31,3700000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
473114,5272,"American International Group, Inc.",StockIssuedDuringPeriodSharesTreasuryStockReissued,2021-12-31,6800000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
473117,5272,"American International Group, Inc.",StockIssuedDuringPeriodSharesTreasuryStockReissued,2022-12-31,5500000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
473122,5272,"American International Group, Inc.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,2019-12-31,3287000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473124,5272,"American International Group, Inc.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,2020-12-31,3230000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473127,5272,"American International Group, Inc.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,2021-12-31,2427000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473133,5272,"American International Group, Inc.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,2022-12-31,2216000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473138,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotPreviouslyRecorded,2020-12-31,328000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473141,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotPreviouslyRecorded,2021-12-31,65000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473147,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotPreviouslyRecorded,2022-12-31,307000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473151,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotToSellBeforeRecoveryCreditLossPreviouslyRecordedExpenseReversal,2020-12-31,-17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473154,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotToSellBeforeRecoveryCreditLossPreviouslyRecordedExpenseReversal,2021-12-31,-91000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473160,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotToSellBeforeRecoveryCreditLossPreviouslyRecordedExpenseReversal,2022-12-31,-91000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473164,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossSecuritiesSold,2020-12-31,31000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473167,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossSecuritiesSold,2021-12-31,33000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473173,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossSecuritiesSold,2022-12-31,95000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473177,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,2020-12-31,128000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473180,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,2021-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473186,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,2022-12-31,30000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473190,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff,2020-12-31,17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473193,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff,2021-12-31,2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473196,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff,2022-12-31,17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473197,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery,2020-12-31,17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473200,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery,2021-12-31,2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473203,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery,2022-12-31,17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473204,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,2020-12-31,75000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473207,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,2021-12-31,-164000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473210,5272,"American International Group, Inc.",FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,2022-12-31,104000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473217,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,2022-12-31,255807000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473220,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,2020-12-31,26000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473221,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473222,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473223,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsDisposition,2020-12-31,298000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473224,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsDisposition,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473225,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsDisposition,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473226,5272,"American International Group, Inc.",DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsPolicyholderLiabilities,2021-12-31,3751000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473227,5272,"American International Group, Inc.",DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsPolicyholderLiabilities,2022-12-31,3697000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473228,5272,"American International Group, Inc.",DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473229,5272,"American International Group, Inc.",DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,2022-12-31,5595000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473230,5272,"American International Group, Inc.",DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473231,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473232,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473233,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473234,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473235,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473236,5272,"American International Group, Inc.",EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
473237,5272,"American International Group, Inc.",EquityMethodInvestments,2021-12-31,5145000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473238,5272,"American International Group, Inc.",EquityMethodInvestments,2022-12-31,5963000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473239,5272,"American International Group, Inc.",FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,2022-12-31,5000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473242,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseOther,2020-12-31,11000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473243,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseOther,2021-12-31,16000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473244,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseOther,2022-12-31,12000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473245,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,2020-12-31,35000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473246,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,2021-12-31,16000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473247,5272,"American International Group, Inc.",IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,2022-12-31,-19000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473248,5272,"American International Group, Inc.",OperatingLeaseLeaseIncomeLeasePayments,2021-12-31,231000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473249,5272,"American International Group, Inc.",OperatingLeaseLeaseIncomeLeasePayments,2022-12-31,205000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473250,5272,"American International Group, Inc.",OtherIntangibleAssetsNet,2021-12-31,758000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473251,5272,"American International Group, Inc.",OtherIntangibleAssetsNet,2022-12-31,704000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473252,5272,"American International Group, Inc.",PreferredStockDividendsPerShareDeclared,2020-12-31,366,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
473253,5272,"American International Group, Inc.",PreferredStockDividendsPerShareDeclared,2021-12-31,366,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
473257,5272,"American International Group, Inc.",PreferredStockDividendsPerShareDeclared,2022-12-31,366,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
473261,5272,"American International Group, Inc.",ProceedsFromStockOptionsExercised,2022-12-31,68000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
473262,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,2022-12-31,48254,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
473263,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,2022-12-31,55,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
